trade_id,entry_time,direction,setup,r,node72,node48
2025-12-12 14:15:00+00:00|SHORT|TBX0 (a)|3223.22|38.8,2025-12-12 14:15:00+00:00,SHORT,TBX0 (a),3.5,False,False
2025-12-15 01:00:00+00:00|LONG|TBX7A|3107.41|22.55,2025-12-15 01:00:00+00:00,LONG,TBX7A,1.18,False,False
2025-12-15 13:00:00+00:00|SHORT|TBX0|3130.56|26.05,2025-12-15 13:00:00+00:00,SHORT,TBX0,7.24,False,False
2025-12-16 13:30:00+00:00|SHORT|TBX0|2927.2041|39.75,2025-12-16 13:30:00+00:00,SHORT,TBX0,-0.73,False,False
2025-12-17 03:30:00+00:00|SHORT|TBX0|2944.3015|12.43,2025-12-17 03:30:00+00:00,SHORT,TBX0,0.16,False,False
2025-12-17 08:30:00+00:00|SHORT|TBX0|2922.9964|26.18,2025-12-17 08:30:00+00:00,SHORT,TBX0,-0.18,False,False
2025-12-17 12:30:00+00:00|SHORT|TBX0|2919.7127|14.67,2025-12-17 12:30:00+00:00,SHORT,TBX0,-0.48,False,False
2025-12-17 14:45:00+00:00|SHORT|TBX0|2918.9728|25.9,2025-12-17 14:45:00+00:00,SHORT,TBX0,-0.5,True,True
2025-12-18 19:00:00+00:00|SHORT|TBX7B|2780.4|62.98,2025-12-18 19:00:00+00:00,SHORT,TBX7B,-1.11,False,False
2025-12-19 19:00:00+00:00|LONG|TBX7A|2970.24|44.64,2025-12-19 19:00:00+00:00,LONG,TBX7A,0.07,False,False
2025-12-21 04:00:00+00:00|LONG|TBX7A|2976.3611|13.84,2025-12-21 04:00:00+00:00,LONG,TBX7A,0.66,False,False
2025-12-21 22:30:00+00:00|LONG|TBX7A|2989.1337|17.89,2025-12-21 22:30:00+00:00,LONG,TBX7A,0.31,False,False
2025-12-22 14:45:00+00:00|LONG|TBX7A|3064.0842|21.32,2025-12-22 14:45:00+00:00,LONG,TBX7A,-1.0,False,False
2025-12-22 16:15:00+00:00|LONG|TBX7A|3055.3|25.95,2025-12-22 16:15:00+00:00,LONG,TBX7A,-0.97,False,False
2025-12-22 17:00:00+00:00|SHORT|TBX0|3031.36|13.16,2025-12-22 17:00:00+00:00,SHORT,TBX0,1.84,False,False
2025-12-23 02:30:00+00:00|SHORT|TBX0|2995.1931|33.12,2025-12-23 02:30:00+00:00,SHORT,TBX0,1.45,False,False
2025-12-23 16:00:00+00:00|LONG|TBX0|2955.09|40.48,2025-12-23 16:00:00+00:00,LONG,TBX0,-0.92,False,False
2025-12-23 17:00:00+00:00|SHORT|TBX7B|2909.4|36.98,2025-12-23 17:00:00+00:00,SHORT,TBX7B,-0.95,False,False
2025-12-23 20:00:00+00:00|LONG|TBX0|2968.71|32.79,2025-12-23 20:00:00+00:00,LONG,TBX0,-0.9,False,False
2025-12-24 16:00:00+00:00|LONG|TBX0|2932.6181|21.63,2025-12-24 16:00:00+00:00,LONG,TBX0,0.5,False,False
2025-12-28 22:15:00+00:00|LONG|TBX7B|2942.2774|9.67,2025-12-28 22:15:00+00:00,LONG,TBX7B,3.84,False,False
2025-12-29 15:00:00+00:00|SHORT|TBX0|2918.4532|39.39,2025-12-29 15:00:00+00:00,SHORT,TBX0,-0.42,False,False
2026-01-01 14:00:00+00:00|LONG|TBX7A|2983.87|9.0,2026-01-01 14:00:00+00:00,LONG,TBX7A,-1.0,False,False
2026-01-02 03:00:00+00:00|LONG|TBX7A|3003.074|11.8,2026-01-02 03:00:00+00:00,LONG,TBX7A,1.77,False,False
2026-01-06 06:00:00+00:00|LONG|TBX7B|3239.68|22.54,2026-01-06 06:00:00+00:00,LONG,TBX7B,-0.95,False,False
2026-01-09 09:00:00+00:00|SHORT|TBX7B|3091.0|10.0,2026-01-09 09:00:00+00:00,SHORT,TBX7B,-0.97,False,False
2026-01-11 14:00:00+00:00|LONG|TBX7B|3124.35|12.07,2026-01-11 14:00:00+00:00,LONG,TBX7B,-0.97,False,False
2026-01-13 04:00:00+00:00|LONG|TBX7A|3121.13|9.0,2026-01-13 04:00:00+00:00,LONG,TBX7A,4.03,False,False
2026-01-14 19:15:00+00:00|LONG|TBX7A|3388.0629|65.93,2026-01-14 19:15:00+00:00,LONG,TBX7A,-0.26,False,False
2026-01-15 14:30:00+00:00|SHORT|TBX0 (a) or TBX1|3341.8265|36.35,2026-01-15 14:30:00+00:00,SHORT,TBX0 (a) or TBX1,0.89,False,False
2026-01-15 23:00:00+00:00|LONG|TBX0|3317.0|23.1,2026-01-15 23:00:00+00:00,LONG,TBX0,-0.42,False,False
2026-01-18 08:00:00+00:00|SHORT|TBX0|3303.0077|10.0,2026-01-18 08:00:00+00:00,SHORT,TBX0,-0.93,False,False
2026-01-18 13:00:00+00:00|LONG|TBX7A|3324.47|9.0,2026-01-18 13:00:00+00:00,LONG,TBX7A,-0.63,False,False
2026-01-18 20:00:00+00:00|SHORT|TBX0|3339.77|16.9,2026-01-18 20:00:00+00:00,SHORT,TBX0,7.07,False,False
2026-01-19 18:00:00+00:00|SHORT|TBX0|3213.0182|11.76,2026-01-19 18:00:00+00:00,SHORT,TBX0,33.42,False,False
2026-01-23 01:15:00+00:00|LONG|TBX4|2957.5|29.33,2026-01-23 01:15:00+00:00,LONG,TBX4,-0.26,False,False
2026-01-28 06:00:00+00:00|LONG|TBX0|3007.9799|11.88,2026-01-28 06:00:00+00:00,LONG,TBX0,-1.65,False,False
2026-01-28 09:30:00+00:00|LONG|TBX0|3006.5908|17.09,2026-01-28 09:30:00+00:00,LONG,TBX0,0.17,False,False
2026-01-29 00:00:00+00:00|SHORT|TBX0|3002.19|22.62,2026-01-29 00:00:00+00:00,SHORT,TBX0,12.88,False,False
2026-01-30 15:15:00+00:00|SHORT|TBX0|2714.7203|44.98,2026-01-30 15:15:00+00:00,SHORT,TBX0,-0.27,False,False
2026-01-30 20:15:00+00:00|SHORT|TBX0|2676.886|71.77,2026-01-30 20:15:00+00:00,SHORT,TBX0,1.77,False,False
2026-02-01 10:00:00+00:00|LONG|TBX0|2437.4022|31.73,2026-02-01 10:00:00+00:00,LONG,TBX0,-0.62,False,False
2026-02-06 01:00:00+00:00|LONG|TBX0|1930.79|64.0,2026-02-06 01:00:00+00:00,LONG,TBX0,-0.97,False,False
2026-02-06 10:15:00+00:00|LONG|TBX0|1931.6845|63.44,2026-02-06 10:15:00+00:00,LONG,TBX0,1.77,False,False
2026-02-09 16:00:00+00:00|LONG|TBX0|2090.26|56.75,2026-02-09 16:00:00+00:00,LONG,TBX0,0.07,False,False
2026-02-10 01:15:00+00:00|LONG|TBX0|2115.78|28.36,2026-02-10 01:15:00+00:00,LONG,TBX0,-1.25,False,False
2026-02-11 13:00:00+00:00|LONG|TBX0|1959.43|27.69,2026-02-11 13:00:00+00:00,LONG,TBX0,-0.57,False,False
2026-02-19 01:00:00+00:00|LONG|TBX0|1965.99|13.16,2026-02-19 01:00:00+00:00,LONG,TBX0,0.04,False,False
2026-02-20 09:00:00+00:00|LONG|TBX0|1966.82|10.5,2026-02-20 09:00:00+00:00,LONG,TBX0,-0.97,False,False
2026-02-20 15:00:00+00:00|LONG|TBX0|1955.2311|27.02,2026-02-20 15:00:00+00:00,LONG,TBX0,-0.61,False,False
2026-02-20 18:30:00+00:00|LONG|TBX0|1971.38|35.48,2026-02-20 18:30:00+00:00,LONG,TBX0,-0.41,False,False
2026-02-22 12:00:00+00:00|SHORT|TBX0|1973.7877|6.67,2026-02-22 12:00:00+00:00,SHORT,TBX0,4.49,False,False
2026-02-23 00:30:00+00:00|SHORT|TBX0|1944.7654|14.53,2026-02-23 00:30:00+00:00,SHORT,TBX0,4.4,False,False
2026-02-24 01:00:00+00:00|SHORT|TBX7B|1847.3665|19.64,2026-02-24 01:00:00+00:00,SHORT,TBX7B,0.2,False,False
2026-02-24 15:00:00+00:00|LONG|TBX0|1846.37|25.76,2026-02-24 15:00:00+00:00,LONG,TBX0,0.02,False,False
2026-02-25 01:00:00+00:00|LONG|TBX0|1860.5574|13.41,2026-02-25 01:00:00+00:00,LONG,TBX0,3.57,False,False
2026-02-25 08:45:00+00:00|LONG|TBX0|1910.2503|22.14,2026-02-25 08:45:00+00:00,LONG,TBX0,7.13,False,False
2026-02-26 09:00:00+00:00|LONG|TBX0|2062.2317|16.19,2026-02-26 09:00:00+00:00,LONG,TBX0,-1.29,False,False
2026-02-27 04:00:00+00:00|SHORT|TBX0 (a)|2041.8|24.41,2026-02-27 04:00:00+00:00,SHORT,TBX0 (a),7.41,False,False
2026-03-02 12:30:00+00:00|SHORT|TBX0|1931.8025|21.51,2026-03-02 12:30:00+00:00,SHORT,TBX0,-0.56,False,False
2026-03-03 03:00:00+00:00|SHORT|TBX0|2007.69|8.7,2026-03-03 03:00:00+00:00,SHORT,TBX0,-0.97,False,False
2026-03-03 13:00:00+00:00|SHORT|TBX0|1951.7093|27.37,2026-03-03 13:00:00+00:00,SHORT,TBX0,-0.51,False,False
2026-03-04 03:30:00+00:00|SHORT|TBX0|1951.2891|42.31,2026-03-04 03:30:00+00:00,SHORT,TBX0,-0.32,False,False
2026-03-04 09:00:00+00:00|LONG|TBX0 (a)|2074.45|22.55,2026-03-04 09:00:00+00:00,LONG,TBX0 (a),-0.97,False,False
2026-03-05 04:15:00+00:00|LONG|TBX0 (a)|2133.15|37.59,2026-03-05 04:15:00+00:00,LONG,TBX0 (a),-0.64,False,False
2026-03-05 07:00:00+00:00|SHORT|TBX0|2104.3|33.35,2026-03-05 07:00:00+00:00,SHORT,TBX0,-0.92,False,False
2026-03-05 13:30:00+00:00|SHORT|TBX0|2108.9785|46.44,2026-03-05 13:30:00+00:00,SHORT,TBX0,-0.17,False,False
2026-03-06 04:30:00+00:00|SHORT|TBX0|2063.7756|27.58,2026-03-06 04:30:00+00:00,SHORT,TBX0,-0.23,False,False
2026-03-06 09:00:00+00:00|SHORT|TBX0|2065.8725|17.05,2026-03-06 09:00:00+00:00,SHORT,TBX0,4.57,False,False
2026-03-16 15:30:00+00:00|LONG|TBX0 (a) or TBX1|2296.2365|26.42,2026-03-16 15:30:00+00:00,LONG,TBX0 (a) or TBX1,-0.36,False,False
2026-03-17 23:45:00+00:00|SHORT|TBX0 (a) or TBX1|2316.45|28.9,2026-03-17 23:45:00+00:00,SHORT,TBX0 (a) or TBX1,-0.34,False,False
2026-03-18 04:45:00+00:00|SHORT|TBX0 (a) or TBX1|2326.33|20.57,2026-03-18 04:45:00+00:00,SHORT,TBX0 (a) or TBX1,-0.24,False,False
2026-03-18 10:30:00+00:00|SHORT|TBX0 (a) or TBX1|2316.9471|15.38,2026-03-18 10:30:00+00:00,SHORT,TBX0 (a) or TBX1,3.09,False,False
2026-03-20 01:00:00+00:00|LONG|TBX0|2150.5354|16.65,2026-03-20 01:00:00+00:00,LONG,TBX0,-0.71,False,False
2026-03-20 07:30:00+00:00|LONG|TBX0|2149.2834|23.21,2026-03-20 07:30:00+00:00,LONG,TBX0,-0.24,False,False
2026-03-22 07:30:00+00:00|SHORT|TBX7B|2104.0262|10.1,2026-03-22 07:30:00+00:00,SHORT,TBX7B,2.28,False,False
2026-03-26 01:15:00+00:00|SHORT|TBX0|2159.7644|16.06,2026-03-26 01:15:00+00:00,SHORT,TBX0,4.33,False,False
2026-03-27 03:00:00+00:00|SHORT|TBX0|2060.9477|12.12,2026-03-27 03:00:00+00:00,SHORT,TBX0,-0.42,False,False
2026-03-27 08:15:00+00:00|SHORT|TBX0|2054.6305|14.67,2026-03-27 08:15:00+00:00,SHORT,TBX0,2.42,False,False
2026-03-29 11:00:00+00:00|LONG|TBX0 (a)|2003.2995|11.85,2026-03-29 11:00:00+00:00,LONG,TBX0 (a),-1.13,False,False
2026-03-29 13:00:00+00:00|SHORT|TBX7A|1986.12|9.68,2026-03-29 13:00:00+00:00,SHORT,TBX7A,-1.0,False,False
2026-03-29 22:00:00+00:00|SHORT|TBX7A|1993.4347|11.88,2026-03-29 22:00:00+00:00,SHORT,TBX7A,-0.76,False,False
2026-03-30 04:00:00+00:00|LONG|TBX7B|2047.26|14.58,2026-03-30 04:00:00+00:00,LONG,TBX7B,0.74,False,False
2026-03-30 14:45:00+00:00|LONG|TBX7B|2073.1356|26.48,2026-03-30 14:45:00+00:00,LONG,TBX7B,-0.97,False,False
2026-03-30 17:00:00+00:00|SHORT|TBX0|2040.67|36.75,2026-03-30 17:00:00+00:00,SHORT,TBX0,-0.17,False,False
2026-03-30 23:00:00+00:00|SHORT|TBX0|2018.1195|26.39,2026-03-30 23:00:00+00:00,SHORT,TBX0,-0.81,False,False
2026-03-31 07:00:00+00:00|SHORT|TBX0|2050.7207|17.66,2026-03-31 07:00:00+00:00,SHORT,TBX0,0.48,False,False
2026-03-31 12:00:00+00:00|LONG|TBX7B|2046.78|10.0,2026-03-31 12:00:00+00:00,LONG,TBX7B,0.2,False,False
2026-03-31 16:30:00+00:00|LONG|TBX7B|2092.715|49.76,2026-03-31 16:30:00+00:00,LONG,TBX7B,-0.07,False,False
2026-04-01 16:15:00+00:00|LONG|TBX7B|2138.237|19.73,2026-04-01 16:15:00+00:00,LONG,TBX7B,-0.62,False,False
2026-04-13 21:00:00+00:00|LONG|TBX0 (a)|2259.0|12.74,2026-04-13 21:00:00+00:00,LONG,TBX0 (a),10.36,False,False
2026-04-14 14:00:00+00:00|SHORT|TBX0|2352.08|83.24,2026-04-14 14:00:00+00:00,SHORT,TBX0,0.11,False,False
2026-04-15 02:30:00+00:00|SHORT|TBX0|2319.5126|18.2,2026-04-15 02:30:00+00:00,SHORT,TBX0,-0.91,False,False
2026-04-15 10:15:00+00:00|SHORT|TBX0|2312.863|16.8,2026-04-15 10:15:00+00:00,SHORT,TBX0,-1.0,False,False
2026-04-15 13:30:00+00:00|SHORT|TBX0|2318.4762|19.2,2026-04-15 13:30:00+00:00,SHORT,TBX0,-0.95,False,False
2026-04-16 13:00:00+00:00|SHORT|TBX7A|2307.14|21.42,2026-04-16 13:00:00+00:00,SHORT,TBX7A,-1.0,True,True
2026-04-17 10:00:00+00:00|LONG|TBX7A|2342.53|9.0,2026-04-17 10:00:00+00:00,LONG,TBX7A,24.61,False,False
2026-04-17 18:00:00+00:00|SHORT|TBX0|2419.01|24.45,2026-04-17 18:00:00+00:00,SHORT,TBX0,1.86,False,False
2026-04-20 01:00:00+00:00|LONG|TBX0|2284.73|9.81,2026-04-20 01:00:00+00:00,LONG,TBX0,-1.0,False,False
2026-04-20 20:00:00+00:00|LONG|TBX0 (a)|2336.29|15.21,2026-04-20 20:00:00+00:00,LONG,TBX0 (a),-1.0,False,False
2026-04-21 05:00:00+00:00|LONG|TBX0 (a)|2319.1676|17.07,2026-04-21 05:00:00+00:00,LONG,TBX0 (a),-0.85,False,False
2026-04-21 14:00:00+00:00|SHORT|TBX7A|2297.93|9.15,2026-04-21 14:00:00+00:00,SHORT,TBX7A,-1.21,False,False
2026-04-21 14:30:00+00:00|LONG|TBX0 (a)|2324.9868|27.58,2026-04-21 14:30:00+00:00,LONG,TBX0 (a),-1.25,False,False
2026-04-21 19:30:00+00:00|SHORT|TBX7A|2294.6862|31.2,2026-04-21 19:30:00+00:00,SHORT,TBX7A,-1.19,False,False
2026-04-24 02:45:00+00:00|SHORT|TBX0 (a)|2318.431|13.14,2026-04-24 02:45:00+00:00,SHORT,TBX0 (a),0.19,False,False
2026-04-24 09:00:00+00:00|SHORT|TBX0 (a)|2306.88|10.58,2026-04-24 09:00:00+00:00,SHORT,TBX0 (a),-0.83,False,False
2026-04-24 13:45:00+00:00|SHORT|TBX0 (a)|2311.702|21.1,2026-04-24 13:45:00+00:00,SHORT,TBX0 (a),-0.52,True,False
2026-04-24 21:30:00+00:00|SHORT|TBX0 (a)|2311.4228|12.83,2026-04-24 21:30:00+00:00,SHORT,TBX0 (a),-0.66,False,False
2026-04-26 13:30:00+00:00|LONG|TBX7B|2333.6673|6.16,2026-04-26 13:30:00+00:00,LONG,TBX7B,3.17,False,False
2026-04-28 02:15:00+00:00|SHORT|TBX4|2292.0175|13.95,2026-04-28 02:15:00+00:00,SHORT,TBX4,0.32,False,False
2026-04-29 05:00:00+00:00|LONG|TBX0 (a)|2327.84|9.14,2026-04-29 05:00:00+00:00,LONG,TBX0 (a),-0.95,False,False
2026-04-30 02:30:00+00:00|SHORT|TBX7A|2254.7147|19.29,2026-04-30 02:30:00+00:00,SHORT,TBX7A,-0.4,False,False
2026-04-30 11:45:00+00:00|SHORT|TBX7A|2251.8232|14.61,2026-04-30 11:45:00+00:00,SHORT,TBX7A,-1.16,False,False
2026-04-30 13:15:00+00:00|SHORT|TBX7A|2256.278|10.2,2026-04-30 13:15:00+00:00,SHORT,TBX7A,-1.2,False,False
2026-04-30 14:15:00+00:00|SHORT|TBX7A|2257.29|16.35,2026-04-30 14:15:00+00:00,SHORT,TBX7A,-0.88,True,True
2026-05-20 14:15:00+00:00|LONG|TBX7A|2134.4044|16.59,2026-05-20 14:15:00+00:00,LONG,TBX7A,-1.2,False,False
2026-05-21 00:45:00+00:00|LONG|TBX7A|2141.4437|16.24,2026-05-21 00:45:00+00:00,LONG,TBX7A,-0.2,False,False
2026-05-21 08:00:00+00:00|LONG|TBX7A|2136.3585|10.26,2026-05-21 08:00:00+00:00,LONG,TBX7A,-0.81,False,False
2026-05-21 17:00:00+00:00|LONG|TBX7B|2145.67|14.1,2026-05-21 17:00:00+00:00,LONG,TBX7B,-0.92,True,True
2026-05-25 19:00:00+00:00|LONG|TBX7A|2120.41|9.0,2026-05-25 19:00:00+00:00,LONG,TBX7A,-0.95,False,False
2026-05-29 05:00:00+00:00|LONG|TBX0 (a) or TBX1|2011.69|13.58,2026-05-29 05:00:00+00:00,LONG,TBX0 (a) or TBX1,-0.15,False,False
2026-05-29 15:00:00+00:00|LONG|TBX0 (a) or TBX1|2005.0979|21.11,2026-05-29 15:00:00+00:00,LONG,TBX0 (a) or TBX1,0.46,False,False
2026-05-31 21:00:00+00:00|LONG|TBX0|2011.44|9.44,2026-05-31 21:00:00+00:00,LONG,TBX0,-0.75,False,False
2026-06-01 00:15:00+00:00|LONG|TBX0|2015.0413|14.18,2026-06-01 00:15:00+00:00,LONG,TBX0,-0.74,False,False
2026-06-01 03:00:00+00:00|SHORT|TBX7A|2008.48|9.0,2026-06-01 03:00:00+00:00,SHORT,TBX7A,5.47,False,False
2026-06-03 10:00:00+00:00|LONG|TBX0|1884.03|11.1,2026-06-03 10:00:00+00:00,LONG,TBX0,-0.92,False,False
2026-06-03 19:00:00+00:00|SHORT|TBX7B|1802.41|22.88,2026-06-03 19:00:00+00:00,SHORT,TBX7B,-0.84,False,False
2026-06-09 18:00:00+00:00|LONG|TBX0|1651.32|15.76,2026-06-09 18:00:00+00:00,LONG,TBX0,-0.1,False,False
2026-06-14 20:00:00+00:00|LONG|TBX0|1669.51|10.68,2026-06-14 20:00:00+00:00,LONG,TBX0,4.02,False,False
2026-06-21 04:30:00+00:00|LONG|TBX0|1739.5648|5.21,2026-06-21 04:30:00+00:00,LONG,TBX0,-0.97,False,False
2026-06-21 20:00:00+00:00|SHORT|TBX7A|1720.56|9.0,2026-06-21 20:00:00+00:00,SHORT,TBX7A,0.11,False,False
2026-06-24 02:30:00+00:00|SHORT|TBX0|1662.6984|12.26,2026-06-24 02:30:00+00:00,SHORT,TBX0,-0.66,False,False
2026-06-24 13:00:00+00:00|SHORT|TBX0|1660.0225|19.22,2026-06-24 13:00:00+00:00,SHORT,TBX0,2.63,False,False
2026-06-25 12:00:00+00:00|SHORT|TBX7A|1634.91|9.0,2026-06-25 12:00:00+00:00,SHORT,TBX7A,-1.0,False,False
2026-06-26 00:45:00+00:00|SHORT|TBX7A|1563.9124|11.25,2026-06-26 00:45:00+00:00,SHORT,TBX7A,0.81,False,False
2026-06-26 09:45:00+00:00|SHORT|TBX7A|1553.2748|25.71,2026-06-26 09:45:00+00:00,SHORT,TBX7A,-0.14,False,False
2026-06-26 15:00:00+00:00|LONG|TBX0|1579.32|22.5,2026-06-26 15:00:00+00:00,LONG,TBX0,-0.22,False,False
2026-06-28 10:15:00+00:00|SHORT|TBX4|1571.5786|10.99,2026-06-28 10:15:00+00:00,SHORT,TBX4,-0.97,False,False
2026-06-29 14:00:00+00:00|LONG|TBX0 (a)|1572.37|18.33,2026-06-29 14:00:00+00:00,LONG,TBX0 (a),1.27,False,False
2026-06-30 00:00:00+00:00|SHORT|TBX0|1593.77|21.13,2026-06-30 00:00:00+00:00,SHORT,TBX0,-0.09,False,False
