instrument,timeframe,direction,setup,entry_price,exit_price,sl_usd,pnl,r,entry_time,exit_time,r_base,pyr_r,macro_zone,macro_mult,macro_rule,month,f11_skip,f11_type,skip_metrics,modified,pyr_triggered,exit_time_parsed,is_open,gf_blocked,sign,stop_price,in_metrics,trade_id,bars_to_fill,entry_in_signal_bar,dist_from_open_r,entry_style,mfe_r,mae_r,mfe_12h,mae_12h,stop_touched,stop_close_through,stop_wick_only,bars_to_stop,beyond_stop_r,beyond_stop_atr,atr_at_entry,cf_mfe_r,cf_mfe_no_retest_r,cf_reclaimed,cf_reached_1r,cf_reached_2r,cf_reached_5r,hours_to_cf_mfe,stop_fate,_med_beyond_r,_p75_beyond_r,_med_beyond_atr,_p75_beyond_atr
ETHUSDT,15M,SHORT,TBX0 (a),4332.560532649415,3941.17,41.91,391.39,9.34,2025-10-10 14:15:00+00:00,2025-10-10 21:45,9.34,9.34,NORMAL,1.0,,2025-10,,,False,,,2025-10-10 21:45:00+00:00,False,False,-1.0,4374.470532649415,True,2025-10-10 14:15:00+00:00|SHORT|TBX0 (a)|4332.5605|41.91,0.0,True,0.395119717265206,limit_retest,22.251504000224653,-0.4955730696870632,22.251504000224653,-0.4955730696870632,False,False,False,,0.0,0.0,17.941428571428528,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX7A,3848.2825238578675,4151.16692887343,45.0,305.84,6.8,2025-10-12 14:45:00+00:00,2025-10-13 09:00,6.8,11.51,NORMAL,1.0,,2025-10,,,False,,True,2025-10-13 09:00:00+00:00,False,False,1.0,3803.2825238578675,True,2025-10-12 14:45:00+00:00|LONG|TBX7A|3848.2825|45.0,0.0,True,0.28561164128594907,market_like,8.247721692047394,-0.28561164128594907,8.247721692047394,-0.28561164128594907,False,False,False,,0.0,0.0,32.21928571428576,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0 (a),4092.255057721146,4122.76,45.99,-30.5,-0.66,2025-10-15 00:30:00+00:00,2025-10-15 02:00,-0.66,-0.66,NORMAL,1.0,,2025-10,,,False,,,2025-10-15 02:00:00+00:00,False,False,-1.0,4138.245057721146,True,2025-10-15 00:30:00+00:00|SHORT|TBX0 (a)|4092.2551|45.99,0.0,True,0.21819835353020292,market_like,0.25386078976181786,-0.6782983752740571,0.7230932315969978,-2.6933016368526626,False,False,False,,0.0,0.0,18.390714285714143,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0 (a),4081.408681741337,4140.82,59.41,-22.7,-0.38,2025-10-15 03:15:00+00:00,2025-10-15 08:15,-0.38,-0.38,NORMAL,1.0,,2025-10,,,False,,,2025-10-15 08:15:00+00:00,False,False,-1.0,4140.818681741337,True,2025-10-15 03:15:00+00:00|SHORT|TBX0 (a)|4081.4087|59.41,0.0,True,0.34053725397514095,market_like,0.37718703486512717,-1.6382985736182896,1.590787438837521,-2.267485579172912,True,True,False,20.0,0.6382985736182896,1.6799520777839425,22.572857142856915,2.6022333233687474,,True,True,True,False,9.0,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,3993.94,4030.72,66.72,-15.39,-0.33,2025-10-16 08:15:00+00:00,2025-10-16 09:45,-0.33,-0.33,NORMAL,1.0,,2025-10,,,False,True,,2025-10-16 09:45:00+00:00,False,False,-1.0,4060.66,True,2025-10-16 08:15:00+00:00|SHORT|TBX7B|3993.94|66.72,0.0,True,0.15152877697841918,market_like,0.8489208633093506,-0.7952637889688241,2.157374100719425,-1.429856115107915,False,False,False,,0.0,0.0,20.336428571428637,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,4011.4897816844077,4050.431061906414,47.95,-30.72,-0.64,2025-10-16 13:45:00+00:00,2025-10-16 14:30,-0.64,-0.64,NORMAL,1.0,,2025-10,,,False,,,2025-10-16 14:30:00+00:00,False,False,-1.0,4059.4397816844075,True,2025-10-16 13:45:00+00:00|SHORT|TBX7B|4011.4898|47.95,0.0,True,0.8400462630989002,limit_retest,0.9641247483713763,-0.991245428896606,3.9413927358583463,-0.991245428896606,False,False,False,,0.0,0.0,22.728571428571417,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,3979.174193519511,3912.948285544107,74.15,18.37,0.25,2025-10-16 15:15:00+00:00,2025-10-17 00:15,0.25,0.25,NORMAL,1.0,,2025-10,,,False,,,2025-10-17 00:15:00+00:00,False,False,-1.0,4053.324193519511,True,2025-10-16 15:15:00+00:00|SHORT|TBX7B|3979.1742|74.15,0.0,True,0.4270506605595308,limit_retest,2.112935853263802,-0.4502468844300608,2.112935853263802,-0.4502468844300608,False,False,False,,0.0,0.0,34.32357142857138,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,3883.471889041378,3781.710148775711,44.84,60.61,1.35,2025-10-17 06:15:00+00:00,2025-10-17 11:00,1.35,-0.14,NORMAL,1.0,,2025-10,,,False,,True,2025-10-17 11:00:00+00:00,False,False,-1.0,3928.311889041378,True,2025-10-17 06:15:00+00:00|SHORT|TBX7B|3883.4719|44.84,0.0,True,0.23791505260084828,market_like,4.738445339905839,-0.3293512702636473,4.738445339905839,-0.3293512702636473,False,False,False,,0.0,0.0,15.090000000000016,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX7B,4080.41,3994.344694931371,86.07,-79.18,-0.92,2025-10-21 15:00:00+00:00,2025-10-21 17:15,-0.92,-0.92,NORMAL,1.0,,2025-10,,,False,,,2025-10-21 17:15:00+00:00,False,False,1.0,3994.3399999999997,True,2025-10-21 15:00:00+00:00|LONG|TBX7B|4080.41|86.07,3.0,False,0.7024514929708382,limit_retest,0.32531660276519114,-1.361914720576273,0.32531660276519114,-3.079354014174509,True,False,True,9.0,0.36191472057627294,0.8848893127447555,35.20214285714282,-0.5523411176948991,,True,False,False,False,0.25,ambiguous_stop,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0 (a) or TBX1,3860.8399019505177,3935.515406989617,26.23,39.46,1.5,2025-10-24 00:15:00+00:00,2025-10-24 07:45,1.5,1.5,NORMAL,1.0,,2025-10,,,False,,,2025-10-24 07:45:00+00:00,False,False,1.0,3834.6099019505177,True,2025-10-24 00:15:00+00:00|LONG|TBX0 (a) or TBX1|3860.8399|26.23,0.0,True,0.2569539439770428,market_like,4.8478878402395065,-0.641246738487143,4.8478878402395065,-0.641246738487143,False,False,False,,0.0,0.0,12.184285714285709,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0 (a) or TBX1,3972.808970560727,3933.2481166888665,46.5,-45.8,-0.98,2025-10-24 12:30:00+00:00,2025-10-24 13:30,-0.98,-0.98,GREEN,1.2,CPI после 12:00 UTC,2025-10,,,False,,,2025-10-24 13:30:00+00:00,False,False,1.0,3926.308970560727,True,2025-10-24 12:30:00+00:00|LONG|TBX0 (a) or TBX1|3972.809|46.5,0.0,True,0.41460151743498874,market_like,1.1542156868660827,-0.9339563561446681,1.1542156868660827,-2.3339563561446663,False,False,False,,0.0,0.0,17.87928571428568,,,False,False,False,False,,ambiguous_stop,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX0,4054.26,4075.95,21.69,-21.04,-0.97,2025-10-26 16:00:00+00:00,2025-10-26 18:15,-0.97,-0.97,NORMAL,1.0,,2025-10,,,False,,,2025-10-26 18:15:00+00:00,False,False,-1.0,4075.9500000000003,True,2025-10-26 16:00:00+00:00|SHORT|TBX0|4054.26|21.69,1.0,False,0.8847395112955094,limit_retest,0.49930843706779077,-1.1802674043337902,0.49930843706779077,-7.878284923928082,True,False,True,9.0,0.18026740433379018,0.24262033507667258,16.115714285714244,0.054863992623331234,-0.4997694790225768,True,False,False,False,2.0,ambiguous_stop,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX7B,4079.08,4196.669438548581,15.65,117.59,7.51,2025-10-26 21:00:00+00:00,2025-10-27 07:30,7.51,12.86,NORMAL,1.0,,2025-10,,,False,,True,2025-10-27 07:30:00+00:00,False,False,1.0,4063.43,True,2025-10-26 21:00:00+00:00|LONG|TBX7B|4079.08|15.65,2.0,False,1.2083067092651665,limit_retest,11.11309904153355,-1.6236421725239523,11.11309904153355,-1.6236421725239523,True,True,False,0.0,0.6236421725239523,0.981820794711495,9.940714285714225,11.11309904153355,,True,True,True,True,8.25,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,3858.163052176113,3833.479953335231,34.36,-23.65,-0.69,2025-10-31 09:00:00+00:00,2025-10-31 12:45,-0.69,-0.69,NORMAL,1.0,,2025-10,,,False,,,2025-10-31 12:45:00+00:00,False,False,1.0,3823.803052176113,True,2025-10-31 09:00:00+00:00|LONG|TBX0|3858.1631|34.36,0.0,True,0.2300073392349491,market_like,0.839841321999037,-0.9328594929020064,1.3602138481922883,-1.6159211925527706,False,False,False,,0.0,0.0,14.479285714285718,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,3857.7677979762334,3841.8771883581967,38.62,-12.8,-0.33,2025-10-31 18:30:00+00:00,2025-10-31 21:00,-0.33,-0.33,NORMAL,1.0,,2025-10,,,False,,,2025-10-31 21:00:00+00:00,False,False,1.0,3819.1477979762335,True,2025-10-31 18:30:00+00:00|LONG|TBX0|3857.7678|38.62,0.0,True,0.9238166228957342,market_like,1.2204091668505102,-1.3088502842111238,1.2204091668505102,-1.3088502842111238,True,False,True,0.0,0.3088502842111238,0.5189706052996557,22.98357142857146,1.2204091668505102,1.2204091668505102,True,True,False,False,1.0,ambiguous_stop,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX7A,3835.16,3724.0,18.77,111.16,5.53,2025-11-03 01:00:00+00:00,2025-11-03 12:15,5.53,2.27,NORMAL,1.0,,2025-11,,,False,,True,2025-11-03 12:15:00+00:00,False,False,-1.0,3853.93,True,2025-11-03 01:00:00+00:00|SHORT|TBX7A|3835.16|18.77,2.0,False,1.4997336174746985,limit_retest,9.8577517314864,-1.5050612679808204,9.8577517314864,-1.5050612679808204,True,True,False,0.0,0.5050612679808204,0.5678589765531432,16.694285714285634,9.8577517314864,,True,True,True,True,9.75,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,3664.8257368941768,3627.28,68.91,0.3,0.0,2025-11-03 15:15:00+00:00,2025-11-04 00:30,0.0,0.0,NORMAL,1.0,,2025-11,,,False,,,2025-11-04 00:30:00+00:00,False,False,-1.0,3733.7357368941766,True,2025-11-03 15:15:00+00:00|SHORT|TBX7A|3664.8257|68.91,0.0,True,0.6349479481326826,limit_retest,1.5792444767693625,-0.6350930649517251,1.5792444767693625,-0.6350930649517251,False,False,False,,0.0,0.0,24.352142857142912,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7A,3607.1442134270687,3539.7469415925934,45.27,42.83,0.95,2025-11-04 05:15:00+00:00,2025-11-04 14:45,0.95,0.95,NORMAL,1.0,,2025-11,,,False,,,2025-11-04 14:45:00+00:00,False,False,-1.0,3652.4142134270687,True,2025-11-04 05:15:00+00:00|SHORT|TBX7A|3607.1442|45.27,0.0,True,0.40569442396579375,limit_retest,3.2503691943244695,-0.426458727036251,4.973364555490805,-0.426458727036251,False,False,False,,0.0,0.0,18.43642857142845,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,3246.44,3181.3946,65.05,-63.1,-0.97,2025-11-04 22:00:00+00:00,2025-11-05 01:15,-0.97,-0.97,NORMAL,1.0,,2025-11,,,False,,,2025-11-05 01:15:00+00:00,False,False,1.0,3181.39,True,2025-11-04 22:00:00+00:00|LONG|TBX0|3246.44|65.05,0.0,True,0.5020753266717887,market_like,0.9117601844734812,-1.2456571867794035,1.650422751729441,-1.2456571867794035,True,True,False,13.0,0.2456571867794035,0.2736736516324796,58.3907142857142,1.7306687163720205,,True,True,False,False,11.0,stop_hunt,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,3273.638478695813,3299.48,93.13,-9.1,-0.1,2025-11-05 02:00:00+00:00,2025-11-05 09:00,-0.1,-0.1,NORMAL,1.0,,2025-11,,,False,,,2025-11-05 09:00:00+00:00,False,False,1.0,3180.5084786958128,True,2025-11-05 02:00:00+00:00|LONG|TBX0|3273.6385|93.13,0.0,True,0.34079758075606975,market_like,0.8607486449499336,-0.3441262610953798,1.088387429444724,-0.3441262610953798,False,False,False,,0.0,0.0,38.240000000000045,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,3343.55,3433.44,41.33,89.89,2.17,2025-11-05 12:00:00+00:00,2025-11-05 21:00,2.17,1.32,NORMAL,1.0,,2025-11,,,False,,True,2025-11-05 21:00:00+00:00,False,False,1.0,3302.2200000000003,True,2025-11-05 12:00:00+00:00|LONG|TBX0|3343.55|41.33,1.0,False,0.5460924268086176,limit_retest,3.2772804258407895,-0.7812726832809089,3.2772804258407895,-0.7812726832809089,False,False,False,,0.0,0.0,19.19071428571416,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX0,3347.88,3390.99,61.73,-43.11,-0.7,2025-11-06 12:00:00+00:00,2025-11-06 13:15,-0.7,-0.7,NORMAL,1.0,,2025-11,,,False,,,2025-11-06 13:15:00+00:00,False,False,-1.0,3409.61,True,2025-11-06 12:00:00+00:00|SHORT|TBX0|3347.88|61.73,2.0,False,0.8093309573951084,limit_retest,0.11906690426048776,-0.9081483881419075,1.666612668070632,-0.9081483881419075,False,False,False,,0.0,0.0,15.527857142857101,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,3305.42,3276.0,75.69,29.42,0.58,2025-11-07 09:15:00+00:00,2025-11-07 14:30,0.58,0.58,NORMAL,1.0,,2025-11,,,False,,,2025-11-07 14:30:00+00:00,False,False,-1.0,3381.11,True,2025-11-07 09:15:00+00:00|SHORT|TBX0|3305.42|75.69,0.0,True,0.2580261593341227,market_like,1.4863258026159334,-0.35909631391200736,1.4863258026159334,-2.1743955608402685,False,False,False,,0.0,0.0,14.234285714285729,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX7B,3424.85,3428.0367321871195,51.18,3.19,0.06,2025-11-07 18:00:00+00:00,2025-11-08 00:00,0.06,0.06,NORMAL,1.0,,2025-11,,,False,,,2025-11-08 00:00:00+00:00,False,False,1.0,3373.67,True,2025-11-07 18:00:00+00:00|LONG|TBX7B|3424.85|51.18,2.0,False,0.7909339585775698,limit_retest,0.9257522469714754,-0.9419695193434943,1.2729581867917172,-0.9419695193434943,False,False,False,,0.0,0.0,35.66357142857142,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX0,3466.95,3531.7451361740345,42.94,64.8,1.51,2025-11-12 08:00:00+00:00,2025-11-12 14:45,1.51,0.91,NORMAL,1.0,,2025-11,,,False,,True,2025-11-12 14:45:00+00:00,False,False,1.0,3424.0099999999998,True,2025-11-12 08:00:00+00:00|LONG|TBX0|3466.95|42.94,2.0,False,0.941779226828123,limit_retest,2.801350721937587,-0.9459711224965043,2.801350721937587,-2.2578015836050263,False,False,False,,0.0,0.0,10.658571428571447,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX0,3229.92,3168.0152,61.9,-58.81,-0.95,2025-11-14 16:00:00+00:00,2025-11-14 17:45,-0.95,-0.95,NORMAL,1.0,,2025-11,,,False,,,2025-11-14 17:45:00+00:00,False,False,1.0,3168.02,True,2025-11-14 16:00:00+00:00|LONG|TBX0|3229.92|61.9,1.0,False,0.5523424878836842,limit_retest,0.42051696284329154,-1.161873990306948,0.42051696284329154,-2.292730210016156,True,False,True,7.0,0.16187399030694793,0.23292265798824652,43.01857142857135,-0.16672051696284595,,True,False,False,False,1.5,ambiguous_stop,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX0,3064.5,3039.3196,25.18,-24.42,-0.97,2025-11-18 10:00:00+00:00,2025-11-18 12:00,-0.97,-0.97,NORMAL,1.0,,2025-11,,,False,,,2025-11-18 12:00:00+00:00,False,False,1.0,3039.32,True,2025-11-18 10:00:00+00:00|LONG|TBX0|3064.5|25.18,0.0,True,0.2120730738681551,market_like,0.3657664813343938,-1.089753772835586,4.1612390786338445,-1.7668784749801343,True,True,False,8.0,0.08975377283558594,0.10414403739179344,21.70071428571428,4.1612390786338445,,True,True,True,False,6.75,stop_hunt,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,3062.156904476521,3035.52,26.64,-17.56,-0.66,2025-11-18 14:15:00+00:00,2025-11-18 15:00,-0.66,-0.66,NORMAL,1.0,,2025-11,,,False,,,2025-11-18 15:00:00+00:00,False,False,1.0,3035.516904476521,True,2025-11-18 14:15:00+00:00|LONG|TBX0|3062.1569|26.64,0.0,True,0.9998838016712113,market_like,1.110101183313775,-1.1320159338033426,4.021137219349818,-1.1320159338033426,True,False,True,0.0,0.13201593380334264,0.1791010245945759,19.636428571428496,4.021137219349818,1.110101183313775,True,True,True,False,4.5,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,3018.561417897853,2929.4691165761333,68.44,111.36,1.62,2025-11-19 15:30:00+00:00,2025-11-19 20:30,1.62,1.62,GREEN,1.25,День FOMC Minutes,2025-11,,,False,,,2025-11-19 20:30:00+00:00,False,False,-1.0,3087.001417897853,True,2025-11-19 15:30:00+00:00|SHORT|TBX7B|3018.5614|68.44,0.0,True,0.215642637377953,market_like,2.1268471346851703,-0.24618033463101685,2.1268471346851703,-0.561639130656735,False,False,False,,0.0,0.0,29.703571428571326,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,3024.09,3018.61,43.34,-6.85,-0.16,2025-11-19 23:00:00+00:00,2025-11-20 04:15,-0.16,-0.16,GREEN,1.25,День FOMC Minutes,2025-11,,,False,,,2025-11-20 04:15:00+00:00,False,False,1.0,2980.75,True,2025-11-19 23:00:00+00:00|LONG|TBX0|3024.09|43.34,3.0,False,0.9423165666820522,limit_retest,0.7593447161975047,-0.9457775726811314,0.8977849561605873,-0.9457775726811314,False,False,False,,0.0,0.0,27.89071428571427,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,3042.2590878881383,3019.42,22.84,-44.31,-1.94,2025-11-20 04:45:00+00:00,2025-11-20 06:30,-1.94,-1.94,NORMAL,1.0,,2025-11,,,False,,,2025-11-20 06:30:00+00:00,False,False,1.0,3019.419087888138,True,2025-11-20 04:45:00+00:00|LONG|TBX0|3042.2591|22.84,0.0,True,0.7271929898484334,market_like,0.9080959768766064,-1.3992595397608638,0.9080959768766064,-7.752149207011318,True,True,False,7.0,0.3992595397608638,0.5776536375455099,15.786428571428653,0.2513534199589181,,True,False,False,False,7.0,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX0,2796.45,2825.45,43.43,-30.57,-0.7,2025-11-24 09:00:00+00:00,2025-11-24 13:30,-0.7,-0.7,NORMAL,1.0,,2025-11,,,False,,,2025-11-24 13:30:00+00:00,False,False,-1.0,2839.8799999999997,True,2025-11-24 09:00:00+00:00|SHORT|TBX0|2796.45|43.43,1.0,False,0.9424361040755306,limit_retest,0.24038682938060327,-0.9424361040755306,0.32811420676951414,-4.387059636196183,False,False,False,,0.0,0.0,15.693571428571593,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,2800.8820301793558,2824.2,23.32,-23.32,-1.0,2025-11-24 14:00:00+00:00,2025-11-24 14:30,-1.0,-1.0,NORMAL,1.0,,2025-11,,,False,,,2025-11-24 14:30:00+00:00,False,False,-1.0,2824.202030179356,True,2025-11-24 14:00:00+00:00|SHORT|TBX0|2800.882|23.32,0.0,True,0.5582319820173387,limit_retest,0.244512443368607,-2.0325029940242043,0.8011162169535134,-7.980187385104814,True,False,True,2.0,1.0325029940242043,1.994388696538992,12.072857142857206,0.8011162169535134,,True,False,False,False,0.25,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX0 (a),3212.88,3193.34,3.43,23.45,14.39,2025-12-11 05:00:00+00:00,2025-12-11 17:15,14.39,14.39,GREEN,1.2,FOMC+1 (день после решения),2025-12,,,False,,,2025-12-11 17:15:00+00:00,False,False,-1.0,3216.31,True,2025-12-11 05:00:00+00:00|SHORT|TBX0 (a)|3212.88|3.43,0.0,True,0.01457725947513911,market_like,20.396501457725957,-0.2711370262390193,20.396501457725957,-0.2711370262390193,False,False,False,,0.0,0.0,21.40000000000006,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0 (a),3207.725526232851,3257.03,61.46,-16.24,-0.26,2025-12-12 00:45:00+00:00,2025-12-12 02:45,-0.26,-0.26,NORMAL,1.0,,2025-12,,,False,,,2025-12-12 02:45:00+00:00,False,False,-1.0,3269.185526232851,True,2025-12-12 00:45:00+00:00|SHORT|TBX0 (a)|3207.7255|61.46,0.0,True,0.3492429835201632,market_like,0.3969333913578083,-0.9283188051927982,0.3969333913578083,-0.9283188051927982,False,False,False,,0.0,0.0,19.64928571428563,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0 (a),3223.22,3095.72,38.8,135.93,3.5,2025-12-12 14:15:00+00:00,2025-12-13 08:00,3.5,3.5,NORMAL,1.0,,2025-12,,,False,True,,2025-12-13 08:00:00+00:00,False,False,-1.0,3262.02,True,2025-12-12 14:15:00+00:00|SHORT|TBX0 (a)|3223.22|38.8,0.0,True,0.2837628865979438,market_like,4.693814432989688,-0.6162371134020699,4.693814432989688,-0.6162371134020699,False,False,False,,0.0,0.0,9.379285714285711,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX7A,3107.41,3135.8217257869383,22.55,28.41,1.18,2025-12-15 01:00:00+00:00,2025-12-15 13:00,1.18,1.18,NORMAL,1.0,,2025-12,,,False,,,2025-12-15 13:00:00+00:00,False,False,1.0,3084.8599999999997,True,2025-12-15 01:00:00+00:00|LONG|TBX7A|3107.41|22.55,2.0,False,1.499778270509965,limit_retest,3.0860310421286097,-1.8780487804878008,3.0860310421286097,-1.8780487804878008,True,True,False,0.0,0.8780487804878008,0.9395336225596487,21.07428571428571,3.0860310421286097,,True,True,True,False,9.5,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX0,3130.56,2941.919587259948,26.05,188.64,7.24,2025-12-15 13:00:00+00:00,2025-12-16 06:15,7.24,12.78,NORMAL,1.0,,2025-12,,,False,,True,2025-12-16 06:15:00+00:00,False,False,-1.0,3156.61,True,2025-12-15 13:00:00+00:00|SHORT|TBX0|3130.56|26.05,2.0,False,0.9040307101727517,limit_retest,10.002303262955852,-0.953550863723614,9.214971209213042,-0.953550863723614,False,False,False,,0.0,0.0,11.931428571428569,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,2927.2041274869853,2953.67233816927,39.75,-29.11,-0.73,2025-12-16 13:30:00+00:00,2025-12-16 14:45,-0.73,-0.73,GREEN,1.25,День Retail Sales,2025-12,,,False,,,2025-12-16 14:45:00+00:00,False,False,-1.0,2966.9541274869853,True,2025-12-16 13:30:00+00:00|SHORT|TBX0|2927.2041|39.75,0.0,True,0.9254307550443902,limit_retest,1.050166729232333,-1.381028239321123,1.050166729232333,-1.381028239321123,True,False,True,0.0,0.38102823932112306,0.8552848305187355,17.708571428571435,1.050166729232333,1.050166729232333,True,True,False,False,0.5,ambiguous_stop,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,2944.3014984666515,2939.99,12.43,2.01,0.16,2025-12-17 03:30:00+00:00,2025-12-17 06:00,0.16,0.16,YELLOW,0.5,День перед CPI,2025-12,,,False,,,2025-12-17 06:00:00+00:00,False,False,-1.0,2956.7314984666514,True,2025-12-17 03:30:00+00:00|SHORT|TBX0|2944.3015|12.43,0.0,True,0.4560339125782995,limit_retest,2.569710254758762,-0.5195898256917684,4.972767374630069,-6.89448926253809,False,False,False,,0.0,0.0,10.365000000000009,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,2922.996443309915,2932.5,26.18,-4.84,-0.18,2025-12-17 08:30:00+00:00,2025-12-17 12:00,-0.18,-0.18,YELLOW,0.5,День перед CPI,2025-12,,,False,,,2025-12-17 12:00:00+00:00,False,False,-1.0,2949.1764433099147,True,2025-12-17 08:30:00+00:00|SHORT|TBX0|2922.9964|26.18,0.0,True,0.20449032429660208,market_like,0.6763347329990413,-0.44933371619882934,5.098412655076963,-4.087225236443283,False,False,False,,0.0,0.0,10.61714285714288,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,2919.712746416645,2934.38,14.67,-7.11,-0.48,2025-12-17 12:30:00+00:00,2025-12-17 13:45,-0.48,-0.48,YELLOW,0.5,День перед CPI,2025-12,,,False,,,2025-12-17 13:45:00+00:00,False,False,-1.0,2934.382746416645,True,2025-12-17 12:30:00+00:00|SHORT|TBX0|2919.7127|14.67,0.0,True,0.33450944671811583,market_like,0.18491795614486242,-2.3208761815511307,8.874761173595443,-7.517876863214374,True,True,False,5.0,1.3208761815511307,1.9085517811099602,10.152857142857199,8.874761173595443,,True,True,True,True,5.25,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
